EnsemblGeneID	R1L1Kidney	R1L3Kidney	R1L7Kidney	R2L2Kidney	R2L6Kidney	R1L2Liver	R1L4Liver	R1L6Liver	R1L8Liver	R2L3Liver
ENSG00000188868	17	13	16	16	19	16	16	24	21	20
ENSG00000198342	9	11	5	9	13	4	5	8	4	1
ENSG00000196466	7	6	6	7	5	5	7	11	12	6
ENSG00000180855	10	8	9	8	6	5	6	2	6	7
ENSG00000196826	14	19	10	14	16	7	5	4	5	3
ENSG00000213290	26	31	21	25	22	0	2	4	3	4
ENSG00000188033	22	24	32	29	27	21	29	24	26	39
ENSG00000173875	52	59	56	60	50	34	30	24	32	30
ENSG00000178464	55	46	39	48	52	28	25	30	21	34
ENSG00000104774	67	64	64	72	80	49	38	40	30	42
ENSG00000123154	56	59	48	44	61	42	42	30	53	36
ENSG00000105583	166	138	137	177	175	85	105	95	102	118
ENSG00000095059	79	78	72	63	80	50	32	43	39	34
ENSG00000132004	14	5	7	15	12	10	5	6	6	4
ENSG00000105576	196	219	208	224	249	102	84	88	95	108
ENSG00000197015	0	0	0	0	0	0	0	0	0	1
ENSG00000209702	7	10	6	14	8	7	3	3	1	1
ENSG00000123144	202	180	204	207	217	186	222	185	170	226
ENSG00000198356	107	101	104	102	121	52	36	27	28	27
ENSG00000039987	0	0	1	0	0	3	2	2	2	2
ENSG00000095066	103	96	110	126	116	51	55	58	52	73
ENSG00000171223	121	141	99	128	153	80	75	54	65	94
ENSG00000167815	297	382	284	338	319	134	142	143	133	157
ENSG00000104889	15	10	8	10	6	4	1	1	3	2
ENSG00000132026	0	0	0	0	0	0	0	0	0	0
ENSG00000105613	1	1	0	0	0	0	2	2	2	2
ENSG00000105612	58	52	60	82	73	58	67	49	40	66
ENSG00000105610	0	0	0	1	0	0	0	0	0	0
ENSG00000105607	68	62	63	60	78	196	191	184	169	196
ENSG00000213269	23	16	18	19	17	13	9	8	18	12
ENSG00000161860	3	6	5	2	5	12	7	5	6	11
ENSG00000179115	52	79	58	71	86	39	32	25	38	41
ENSG00000179218	1752	1662	1530	1716	1731	1324	1237	1236	1150	1291
ENSG00000179262	148	147	139	177	165	108	95	97	99	122
ENSG00000179271	40	61	49	58	53	46	42	47	28	38
ENSG00000179284	2	0	1	0	0	0	0	0	0	0
ENSG00000008441	83	63	58	75	74	98	106	96	70	92
ENSG00000104903	8	10	7	4	10	1	1	1	2	7
ENSG00000104907	48	38	42	40	55	28	24	28	29	28
ENSG00000160877	94	76	71	90	99	68	55	64	59	66
ENSG00000104915	35	24	38	54	42	44	41	50	46	52
ENSG00000160888	144	162	123	162	184	68	76	90	66	96
ENSG00000213253	0	2	0	0	0	1	1	1	0	0
ENSG00000141837	1	0	3	1	2	0	1	2	0	1
ENSG00000104957	38	53	36	52	42	30	28	24	30	38
ENSG00000037757	68	77	78	80	74	60	52	58	52	47
ENSG00000104979	115	101	102	133	115	67	77	57	49	75
ENSG00000214109	0	0	0	0	0	0	0	0	0	0
ENSG00000132003	6	16	8	12	15	7	3	5	8	6
ENSG00000209707	0	0	0	0	0	0	0	0	0	1
ENSG00000207808	0	0	0	0	0	0	0	0	0	0
ENSG00000207980	0	0	0	0	0	0	0	0	0	0
ENSG00000205463	3	3	5	3	3	0	1	0	0	0
ENSG00000207613	0	0	0	0	0	0	0	0	0	0
ENSG00000207585	0	0	0	0	0	0	0	0	0	0
ENSG00000187556	0	0	0	0	0	0	0	0	0	0
ENSG00000132016	0	3	1	0	0	0	1	1	2	5
ENSG00000132024	36	42	46	50	58	29	37	22	32	36
ENSG00000132000	0	0	0	0	0	0	0	1	2	0
ENSG00000132017	26	29	22	42	26	16	14	15	11	7
ENSG00000132005	39	35	30	28	38	28	24	25	21	34
ENSG00000072071	76	73	88	81	81	10	8	10	11	10
ENSG00000171136	0	0	0	0	0	1	0	0	0	0
ENSG00000104998	12	16	6	16	13	11	9	10	8	10
ENSG00000187867	49	37	37	44	57	46	51	41	35	40
ENSG00000188181	28	23	18	34	17	16	14	12	18	17
ENSG00000141854	31	31	26	52	34	20	16	10	12	17
ENSG00000188032	0	0	0	0	0	0	0	0	0	0
ENSG00000141858	27	29	28	40	36	28	24	20	14	20
ENSG00000072062	212	188	178	208	194	172	164	167	130	166
ENSG00000105011	1	1	2	3	2	1	1	1	1	2
ENSG00000209730	0	0	0	0	0	0	0	0	0	0
ENSG00000123146	28	40	32	46	44	48	36	39	34	49
ENSG00000123136	54	46	62	54	62	27	27	40	30	26
ENSG00000123143	106	90	106	108	124	29	30	28	28	36
ENSG00000160951	11	11	13	6	9	0	0	0	0	1
ENSG00000123159	99	94	93	98	100	48	55	44	38	50
ENSG00000212683	2	4	1	3	6	0	1	0	0	0
ENSG00000132002	601	653	618	660	704	342	345	327	340	363
ENSG00000207707	2	1	1	1	0	2	0	0	0	0
ENSG00000099797	75	69	40	65	71	21	16	13	12	20
ENSG00000099795	134	129	114	131	162	40	53	47	39	58
ENSG00000187912	0	1	0	0	0	0	0	0	0	0
ENSG00000209732	0	0	0	0	1	0	0	1	0	0
ENSG00000209733	0	0	0	0	0	0	0	0	0	0
ENSG00000209735	0	0	0	0	0	0	0	0	0	0
ENSG00000131355	2	2	1	0	0	1	2	0	2	1
ENSG00000160961	10	10	13	8	16	6	6	6	4	4
ENSG00000205425	0	0	0	0	0	0	0	0	0	0
ENSG00000127507	9	3	16	7	4	11	9	12	19	15
ENSG00000127530	0	0	0	0	0	0	0	0	0	0
ENSG00000188269	0	0	0	0	0	0	0	0	0	0
ENSG00000127515	0	0	0	0	0	0	0	0	0	0
ENSG00000172148	0	0	0	0	0	0	0	0	0	0
ENSG00000185385	0	0	0	0	0	0	0	0	0	0
ENSG00000176938	0	0	0	0	0	0	0	0	0	0
ENSG00000198367	0	0	0	0	0	0	0	0	0	0
ENSG00000176923	0	0	0	0	0	0	0	0	0	0
ENSG00000127529	0	0	0	0	0	0	0	0	0	0
ENSG00000105143	0	1	2	0	0	0	0	0	0	1
ENSG00000160994	0	0	0	0	0	0	0	0	0	0
ENSG00000105141	0	0	0	1	2	0	0	0	0	0
ENSG00000094661	0	0	0	0	0	0	0	0	0	0
ENSG00000105137	50	36	59	60	71	18	28	10	14	16
ENSG00000105135	65	80	80	102	90	50	44	36	40	46
ENSG00000209740	0	0	0	0	0	0	0	0	0	0
ENSG00000074181	196	149	161	178	162	44	40	44	29	39
ENSG00000105131	2	3	4	5	6	0	0	0	0	0
ENSG00000141867	192	184	149	184	183	157	185	182	179	182
ENSG00000209742	0	1	0	0	0	1	1	1	0	0
ENSG00000209745	0	1	1	3	0	2	1	3	2	1
ENSG00000105127	92	93	91	104	82	96	102	78	73	80
ENSG00000011243	104	111	120	126	118	90	96	82	88	94
ENSG00000011451	67	64	63	71	73	41	45	40	43	40
ENSG00000214052	1	0	0	0	1	6	7	1	2	5
ENSG00000105122	1	0	1	1	1	6	4	4	7	9
ENSG00000161031	0	1	0	0	3	110	63	78	78	98
ENSG00000171954	1	0	0	2	1	5	8	1	7	2
ENSG00000186587	0	0	1	0	0	0	0	1	0	0
ENSG00000186526	0	0	0	1	0	0	0	0	1	0
ENSG00000186529	34	35	36	38	34	178	167	166	178	172
ENSG00000186204	9	7	15	10	14	79	99	73	74	93
ENSG00000171942	0	0	0	0	0	0	0	0	0	0
ENSG00000171936	0	0	0	0	0	0	0	0	0	0
ENSG00000172519	0	0	0	0	0	0	0	0	0	0
ENSG00000186723	0	0	0	0	0	0	0	0	0	0
ENSG00000161047	0	0	0	0	0	0	0	0	0	0
ENSG00000214049	3	2	3	4	1	0	1	1	1	0
ENSG00000186115	40	31	29	37	34	126	114	102	120	141
ENSG00000171903	2	8	5	2	8	162	188	156	152	166
ENSG00000176231	0	0	0	0	0	0	0	0	0	0
ENSG00000196684	2	0	2	2	2	5	5	1	6	2
ENSG00000205396	0	0	0	0	0	0	1	0	1	2
ENSG00000167459	0	0	1	0	0	0	0	0	0	0
ENSG00000167460	156	175	161	180	182	67	46	62	55	66
ENSG00000167461	118	111	98	123	112	129	125	107	115	107
ENSG00000141977	0	0	0	0	0	0	1	0	0	0
ENSG00000105058	126	125	108	139	134	196	180	167	150	192
ENSG00000203435	0	0	0	0	0	0	0	0	0	0
ENSG00000072958	85	82	99	98	90	130	109	114	122	151
ENSG00000127528	128	121	119	152	111	46	36	40	36	59
ENSG00000127527	68	78	74	87	92	13	20	21	21	20
ENSG00000209747	1	0	1	1	0	2	2	2	0	0
ENSG00000141979	0	0	0	0	1	0	0	0	0	0
ENSG00000105072	37	34	30	38	32	15	12	8	8	14
ENSG00000085872	87	84	64	80	92	74	82	76	74	91
ENSG00000209749	2	2	1	0	1	2	0	1	0	2
ENSG00000127526	36	43	32	38	40	30	32	30	34	30
ENSG00000105085	17	16	13	20	20	23	20	25	23	22
ENSG00000214046	78	78	74	84	68	52	48	60	58	62
ENSG00000196085	134	134	132	146	124	97	82	111	104	116
ENSG00000072954	27	29	15	36	33	6	4	10	7	4
ENSG00000188039	4	6	8	5	7	0	0	1	0	0
ENSG00000127511	98	131	102	142	94	43	46	32	26	43
ENSG00000127533	5	2	0	5	11	0	2	1	1	1
ENSG00000160111	46	48	48	60	63	2	2	1	3	1
ENSG00000209084	0	0	0	0	0	0	0	0	0	0
ENSG00000212041	0	0	0	0	0	0	0	0	0	0
ENSG00000131351	7	4	4	2	2	14	5	7	5	10
ENSG00000205354	2	1	2	1	1	1	3	1	1	3
ENSG00000099331	70	95	52	90	88	96	76	65	80	74
ENSG00000053501	26	16	23	24	21	14	18	18	15	16
ENSG00000099330	42	53	41	42	58	57	71	67	59	66
ENSG00000209768	0	0	2	0	0	0	0	1	0	0
ENSG00000160113	100	98	102	106	111	308	309	280	282	319
ENSG00000130307	13	12	12	14	14	2	4	3	3	2
ENSG00000105393	91	78	78	99	106	70	72	67	44	78
ENSG00000160117	0	2	0	0	0	1	0	2	0	1
ENSG00000127220	17	30	15	32	24	26	25	29	15	27
ENSG00000130312	142	145	137	147	135	93	98	99	90	95
ENSG00000130311	35	35	33	36	29	15	21	21	16	25
ENSG00000074855	35	37	46	57	48	32	28	20	21	23
ENSG00000130299	27	16	12	22	20	30	22	21	19	17
ENSG00000130300	292	251	225	305	275	22	26	29	24	28
ENSG00000130303	138	132	140	175	157	158	149	172	168	187
ENSG00000141971	34	34	30	38	52	14	19	18	18	18
ENSG00000188051	0	0	0	0	0	0	0	0	0	0
ENSG00000171773	0	0	0	0	0	0	1	0	0	1
ENSG00000130304	30	21	27	26	32	16	16	15	14	14
ENSG00000130313	28	34	34	49	37	34	30	35	26	42
ENSG00000167483	2	0	0	0	1	0	0	0	1	1
ENSG00000212478	0	0	0	0	0	0	1	0	0	0
ENSG00000130309	56	44	48	56	57	50	46	36	44	48
ENSG00000130477	12	8	8	11	11	0	0	3	1	3
ENSG00000130479	17	22	14	23	26	15	14	10	8	10
ENSG00000130475	1	1	1	0	3	2	3	4	0	2
ENSG00000179913	19	21	24	26	18	8	6	5	6	9
ENSG00000105639	2	4	0	4	6	2	1	0	1	1
ENSG00000105640	6	11	6	6	14	16	11	11	15	12
ENSG00000207166	0	0	2	0	2	2	0	1	0	1
ENSG00000105641	0	0	0	0	0	0	0	0	0	0
ENSG00000007080	58	41	44	58	55	26	20	23	25	23
ENSG00000105642	0	0	0	2	0	0	0	1	1	0
ENSG00000105643	36	21	28	40	32	30	32	30	27	28
ENSG00000096996	1	2	0	0	0	0	1	1	0	3
ENSG00000099308	61	55	51	69	71	95	70	71	73	81
ENSG00000105647	274	306	265	336	321	108	122	119	103	150
ENSG00000127226	21	26	27	30	16	12	17	10	11	13
ENSG00000105649	18	22	19	23	29	2	0	1	5	4
ENSG00000105650	9	9	5	6	6	1	2	1	0	2
ENSG00000130518	5	6	7	8	4	5	4	2	4	2
ENSG00000130522	111	115	94	114	132	49	54	53	56	71
ENSG00000130520	177	176	149	181	175	131	125	128	116	128
ENSG00000214011	0	0	1	0	0	0	0	0	0	0
ENSG00000209784	0	0	0	0	0	0	0	0	0	0
ENSG00000130517	206	200	190	210	226	232	212	211	216	208
ENSG00000130513	239	253	261	275	273	17	16	10	16	7
ENSG00000175489	1	4	3	1	4	6	6	6	4	3
ENSG00000130511	34	32	23	45	36	18	27	7	22	22
ENSG00000105655	104	90	82	110	108	15	15	21	10	10
ENSG00000105656	30	28	32	32	29	26	28	17	16	23
ENSG00000105701	184	178	156	214	224	136	106	124	106	138
ENSG00000105700	78	83	72	107	103	111	119	104	94	107
ENSG00000214010	0	0	1	0	0	0	0	0	0	0
ENSG00000196084	275	276	248	303	264	180	150	160	152	200
ENSG00000006015	32	42	28	39	42	32	33	32	29	32
ENSG00000006016	6	5	6	3	4	1	2	0	0	2
ENSG00000105696	4	0	1	4	2	1	0	0	0	1
ENSG00000167487	31	23	19	27	24	16	7	11	4	10
ENSG00000105662	21	35	22	38	26	10	13	4	5	8
ENSG00000105664	4	4	2	3	3	0	0	0	0	1
ENSG00000005007	223	230	191	267	241	135	121	112	131	144
ENSG00000130283	1	0	2	0	1	0	0	0	0	0
ENSG00000203333	0	0	0	0	0	0	0	0	0	0
ENSG00000105669	119	108	99	153	146	81	75	71	54	71
ENSG00000214000	3	3	1	0	5	4	3	2	1	3
ENSG00000105671	44	43	38	62	49	39	39	23	31	44
ENSG00000051128	16	19	18	29	22	2	4	0	2	2
ENSG00000209787	0	0	0	0	0	0	0	0	0	1
ENSG00000064607	191	205	184	201	198	76	73	67	63	73
ENSG00000105676	33	34	26	36	38	65	62	51	51	82
ENSG00000181035	124	155	141	153	148	169	174	133	132	166
ENSG00000064545	27	20	13	22	31	28	27	33	20	29
ENSG00000064489	9	11	10	16	11	7	8	5	5	4
ENSG00000213999	36	44	36	51	38	13	22	19	19	21
ENSG00000064490	35	26	40	38	42	19	23	17	18	18
ENSG00000184162	36	21	25	30	34	19	24	20	18	21
ENSG00000130287	0	1	0	0	0	0	0	0	2	0
ENSG00000209789	0	0	0	0	0	0	0	0	0	0
ENSG00000187664	8	5	6	7	5	45	40	44	59	58
ENSG00000213996	12	8	8	8	10	44	43	34	32	44
ENSG00000105705	24	26	26	33	26	16	12	16	16	16
ENSG00000129933	71	90	97	91	89	54	46	32	35	53
ENSG00000207821	0	0	0	0	0	0	0	0	0	1
ENSG00000213993	0	0	0	0	1	0	0	1	0	0
ENSG00000167491	101	119	100	93	113	68	58	50	60	69
ENSG00000205285	0	0	0	0	0	0	0	0	0	0
ENSG00000178093	6	4	1	4	6	4	5	6	3	1
ENSG00000130288	238	253	213	263	276	110	94	80	83	105
ENSG00000186010	8	7	8	4	5	4	4	4	4	2
ENSG00000160161	0	0	0	0	0	0	0	0	1	1
ENSG00000105717	5	6	2	4	3	0	1	0	0	0
ENSG00000064547	9	14	11	16	23	4	2	1	6	3
ENSG00000089639	12	11	7	14	7	11	5	7	7	4
ENSG00000105726	80	92	84	89	92	42	51	43	29	42
ENSG00000181896	28	13	15	18	14	9	10	11	7	12
ENSG00000203411	0	0	0	0	0	0	0	0	0	0
ENSG00000105708	12	21	11	12	11	2	1	1	3	0
ENSG00000196985	0	0	0	0	0	0	0	0	0	0
ENSG00000198584	56	57	40	41	59	14	17	30	19	22
ENSG00000184635	0	0	0	0	0	1	2	0	2	0
ENSG00000213988	11	14	14	10	15	2	4	6	2	6
ENSG00000081665	0	2	0	2	5	0	0	0	3	0
ENSG00000150732	0	0	0	0	0	0	0	0	0	0
ENSG00000197124	14	20	7	15	10	13	16	17	20	13
ENSG00000104777	1	1	0	1	0	0	0	0	0	0
ENSG00000187928	38	46	38	47	43	49	38	47	29	35
ENSG00000213102	1	0	0	0	1	1	2	0	0	1
ENSG00000160229	8	11	6	11	7	0	0	0	1	0
ENSG00000213985	23	19	27	21	19	3	7	2	4	7
ENSG00000178604	30	34	36	36	40	5	2	5	5	5
ENSG00000198153	12	8	16	18	18	2	1	1	1	0
ENSG00000188171	9	7	12	6	10	2	1	0	0	0
ENSG00000205262	1	0	0	0	0	0	0	0	0	0
ENSG00000105750	8	4	6	6	3	3	2	2	0	0
ENSG00000213100	1	0	0	0	1	0	0	0	0	1
ENSG00000118620	13	7	10	13	11	4	2	1	2	3
ENSG00000160352	2	6	3	3	5	0	1	1	0	1
ENSG00000213982	0	0	0	0	0	0	0	0	0	0
ENSG00000201035	1	0	1	0	1	1	0	0	0	0
ENSG00000196705	19	22	32	26	17	6	4	3	5	3
ENSG00000213099	3	1	0	2	2	0	2	1	0	0
ENSG00000182141	24	22	11	10	19	6	3	6	7	6
ENSG00000172687	4	7	4	9	1	0	0	0	0	0
ENSG00000213980	1	1	0	1	1	1	0	0	1	0
ENSG00000196268	34	47	38	42	39	19	16	6	8	10
ENSG00000197013	28	39	33	37	26	22	28	26	20	16
ENSG00000213976	0	0	3	0	0	0	0	0	0	0
ENSG00000197020	11	16	7	7	7	5	5	2	5	5
ENSG00000205252	1	1	0	1	2	1	0	0	1	1
ENSG00000198521	32	30	29	15	27	5	2	2	4	9
ENSG00000160321	20	27	18	18	22	3	2	1	4	0
ENSG00000197134	6	1	7	2	2	1	1	0	3	0
ENSG00000172666	1	1	1	2	4	0	1	1	0	2
ENSG00000196109	8	6	8	9	6	0	0	1	0	0
ENSG00000196350	0	0	0	0	1	0	0	0	0	0
ENSG00000197360	3	5	4	8	2	0	0	0	0	0
ENSG00000213975	0	0	0	0	0	0	0	0	0	0
ENSG00000207397	0	0	0	0	0	0	0	0	0	0
ENSG00000213974	0	0	0	1	0	1	1	1	1	0
ENSG00000209802	0	0	0	0	0	1	1	0	1	0
ENSG00000213098	24	30	26	23	33	24	15	21	14	18
ENSG00000212682	0	0	0	0	0	0	0	0	0	0
ENSG00000213973	1	0	0	1	0	0	0	1	0	0
ENSG00000196686	0	0	0	0	0	0	0	0	0	0
ENSG00000183850	0	1	0	0	0	0	0	0	0	0
ENSG00000196081	1	0	4	1	2	0	1	0	0	2
ENSG00000213971	16	10	24	13	12	10	14	8	10	22
ENSG00000167232	124	137	131	108	152	58	59	76	75	60
ENSG00000180081	0	0	0	0	1	0	0	0	0	0
ENSG00000213968	0	0	0	0	0	0	0	0	0	0
ENSG00000197372	6	20	10	8	10	2	4	2	6	6
ENSG00000196172	1	1	3	3	1	2	2	2	2	4
ENSG00000205246	30	38	23	36	29	18	12	9	13	10
ENSG00000205245	1	2	1	4	4	0	0	0	0	0
ENSG00000213967	5	1	1	2	2	0	3	1	0	0
ENSG00000211551	11685	12444	12036	12507	12867	8145	8225	7942	7658	8071
ENSG00000201966	2	1	1	1	0	1	4	0	0	0
ENSG00000213096	15	13	14	16	11	9	4	10	3	13
ENSG00000205243	0	0	0	0	0	0	0	0	0	0
ENSG00000209828	0	0	0	0	0	0	0	0	0	0
ENSG00000209834	0	0	0	0	0	0	0	0	0	0
ENSG00000169021	193	198	186	223	205	49	60	68	72	58
ENSG00000209110	0	0	0	0	0	0	0	0	0	0
ENSG00000187135	0	0	0	0	0	0	0	0	0	0
ENSG00000105171	69	62	49	60	53	22	20	24	30	29
ENSG00000166289	4	7	4	3	2	21	32	26	30	22
ENSG00000131943	49	52	52	67	64	165	163	174	150	167
ENSG00000105173	2	0	2	0	2	0	0	0	1	0
ENSG00000105176	126	151	134	161	166	72	77	81	87	77
ENSG00000213093	1	2	7	3	2	0	1	1	2	2
ENSG00000213092	1	3	1	3	1	1	2	2	2	5
ENSG00000198597	0	2	0	0	2	1	0	1	0	0
ENSG00000213966	0	0	0	0	0	0	0	0	0	0
ENSG00000153838	0	0	0	0	0	0	0	0	0	0
ENSG00000121297	26	30	14	25	32	9	9	8	12	8
ENSG00000201894	0	0	0	0	0	0	0	0	0	0
ENSG00000200738	0	0	0	0	0	0	0	0	0	0
ENSG00000168813	29	35	31	30	36	32	30	29	22	28
ENSG00000178904	7	4	5	8	4	2	1	3	0	3
ENSG00000105185	48	50	52	43	37	30	34	31	28	28
ENSG00000105186	40	54	50	46	50	16	16	18	14	18
ENSG00000201388	2	1	1	0	0	0	0	0	0	0
ENSG00000209885	0	0	1	0	1	0	1	0	0	1
ENSG00000209889	0	0	0	0	0	0	0	0	0	0
ENSG00000186326	1	1	1	1	0	0	0	0	0	0
ENSG00000213965	16	14	16	16	20	4	11	4	6	5
ENSG00000173809	2	3	0	1	0	0	1	0	0	0
ENSG00000021488	104	132	102	144	138	39	28	25	42	46
ENSG00000201967	3	0	2	4	3	3	1	1	0	1
ENSG00000121289	24	29	28	29	30	10	12	12	9	10
ENSG00000131944	4	2	2	1	2	3	3	2	3	1
ENSG00000131941	43	47	39	53	60	41	45	31	33	35
ENSG00000209915	0	0	0	0	0	0	0	0	0	0
ENSG00000076650	29	26	35	39	41	29	19	20	17	31
ENSG00000166359	2	0	3	1	3	3	1	2	4	1
ENSG00000130881	17	20	20	28	21	54	52	42	47	67
ENSG00000130876	1	3	2	1	4	0	1	2	2	1
ENSG00000184771	2	1	1	3	0	27	26	26	19	32
ENSG00000178863	1	2	1	3	5	5	4	3	2	5
ENSG00000153879	89	91	86	95	94	146	119	154	148	143
ENSG00000124299	484	486	498	524	538	180	152	149	150	188
ENSG00000124302	0	0	1	0	0	0	1	1	1	1
ENSG00000153885	30	32	36	39	42	8	14	15	12	10
ENSG00000209919	0	0	0	0	0	0	0	0	0	0
ENSG00000186008	0	1	1	0	2	2	0	0	0	0
ENSG00000105216	194	218	192	170	191	104	118	91	99	107
ENSG00000212681	4	2	2	3	8	1	5	5	2	3
ENSG00000174717	1	3	1	1	1	0	0	0	0	2
ENSG00000166398	147	138	117	163	147	54	56	51	61	64
ENSG00000105220	339	342	310	358	348	74	63	79	66	74
ENSG00000126249	6	6	3	8	11	3	9	8	8	7
ENSG00000126261	115	137	129	125	132	54	59	45	55	50
ENSG00000142279	28	34	15	23	24	4	5	2	2	4
ENSG00000205209	2	3	0	0	1	2	1	4	0	2
ENSG00000212680	3	3	3	1	2	5	3	5	2	4
ENSG00000089335	39	40	41	44	50	52	49	55	48	46
ENSG00000197841	32	25	26	30	36	36	22	19	20	28
ENSG00000153896	7	12	1	11	15	3	5	4	5	2
ENSG00000203405	1	0	0	0	0	0	0	0	0	0
ENSG00000213084	0	0	0	0	0	0	0	0	0	0
ENSG00000168661	20	18	22	16	16	10	12	14	11	12
ENSG00000180884	8	9	10	8	12	1	2	0	1	1
ENSG00000089351	38	59	46	46	41	16	16	12	17	20
ENSG00000105711	15	7	8	15	13	4	4	6	5	8
ENSG00000105707	310	323	265	368	349	761	699	663	637	799
ENSG00000205200	0	0	0	0	0	0	0	0	0	0
ENSG00000179066	0	0	0	0	0	1	0	0	0	1
ENSG00000203404	0	0	0	0	0	1	1	0	0	1
ENSG00000089356	2	5	4	5	11	0	1	2	0	1
ENSG00000153902	10	10	13	16	13	21	9	21	18	27
ENSG00000126258	2	6	1	0	6	48	44	40	46	54
ENSG00000203403	0	0	1	1	0	4	3	3	3	10
ENSG00000089327	14	18	10	8	18	12	14	14	7	8
ENSG00000177558	0	0	0	0	0	0	0	0	1	1
ENSG00000105699	50	65	53	75	83	130	148	132	100	149
ENSG00000105698	122	150	129	151	161	168	186	177	168	190
ENSG00000105697	3	3	5	6	6	862	845	748	786	903
ENSG00000105695	0	1	2	2	2	0	0	0	0	0
ENSG00000012124	2	3	3	4	0	0	1	0	3	2
ENSG00000126266	0	0	1	0	1	0	0	0	0	0
ENSG00000185897	0	0	0	0	0	0	0	0	0	0
ENSG00000126251	0	0	0	0	0	0	0	0	0	0
ENSG00000205188	0	1	0	0	0	1	0	0	1	1
ENSG00000126262	0	1	2	0	0	1	3	1	2	0
ENSG00000188508	0	1	0	0	0	0	0	0	0	0
ENSG00000161249	32	42	38	40	42	2	0	3	1	4
ENSG00000189001	0	0	0	0	0	0	0	0	0	0
ENSG00000105679	4	6	6	8	5	3	1	1	2	1
ENSG00000105677	93	109	115	110	126	22	24	24	20	28
ENSG00000105675	0	0	0	0	0	0	0	0	0	0
ENSG00000209925	5419	5606	4938	6188	6335	3662	3489	3220	3247	4158
ENSG00000089336	38	21	20	34	27	15	14	11	15	10
ENSG00000126254	66	75	75	76	80	40	38	36	36	48
ENSG00000105672	2	2	1	1	2	2	2	1	6	0
ENSG00000126267	334	294	289	332	342	110	97	94	82	123
ENSG00000105668	3	1	3	3	3	0	0	0	0	0
ENSG00000011590	3	1	1	4	1	1	1	1	0	1
ENSG00000105663	119	127	115	116	150	96	103	92	114	103
ENSG00000126246	17	10	7	16	12	41	48	42	42	44
ENSG00000161265	31	33	28	36	35	37	27	35	33	45
ENSG00000205155	54	58	56	72	80	25	29	30	34	21
ENSG00000188223	10	10	10	13	19	8	12	5	10	15
ENSG00000004776	76	107	82	93	105	140	134	142	123	126
ENSG00000167595	16	18	8	9	11	3	7	1	9	8
ENSG00000004777	28	20	24	18	26	4	4	6	12	6
ENSG00000161270	625	636	540	680	704	72	60	62	64	81
ENSG00000126259	6	9	6	2	8	0	0	0	0	0
ENSG00000105290	19	28	18	29	23	0	1	1	0	1
ENSG00000209939	0	0	0	0	0	0	0	0	0	0
ENSG00000167604	4	6	3	7	6	2	0	0	2	1
ENSG00000126264	2	0	4	2	3	4	5	8	1	5
ENSG00000011600	11	4	5	14	14	33	33	42	35	44
ENSG00000126243	17	7	17	20	20	8	14	9	7	6
ENSG00000205138	36	22	16	29	31	39	25	29	35	28
ENSG00000181392	11	13	8	18	16	16	16	20	12	18
ENSG00000105270	76	66	68	68	65	13	12	16	8	17
ENSG00000161277	14	12	10	17	17	10	9	8	8	10
ENSG00000200056	0	0	0	0	0	0	0	0	1	1
ENSG00000075702	1	2	0	2	2	2	1	0	3	4
ENSG00000105261	0	0	0	0	0	0	0	0	0	0
ENSG00000105258	37	44	28	45	50	16	16	11	17	16
ENSG00000105254	44	50	55	74	70	20	18	24	18	21
ENSG00000126247	572	579	504	642	632	172	186	190	157	193
ENSG00000161281	110	108	100	142	165	9	11	14	15	13
ENSG00000196357	14	11	15	14	11	16	9	9	10	11
ENSG00000200179	0	0	0	0	0	1	0	2	0	0
ENSG00000167635	251	248	237	244	244	160	143	161	161	142
ENSG00000196106	3	2	1	2	1	1	2	1	0	0
ENSG00000197096	0	0	1	0	0	0	0	0	0	0
ENSG00000142065	46	59	43	60	42	36	18	31	27	37
ENSG00000181007	12	10	10	9	10	2	2	1	2	2
ENSG00000213932	0	0	0	0	0	0	1	0	0	0
ENSG00000186017	20	14	15	18	18	7	13	9	10	7
ENSG00000178042	43	44	44	41	39	24	26	21	26	16
ENSG00000186020	35	22	28	26	28	16	18	18	9	18
ENSG00000196426	1	0	2	1	2	0	0	0	3	1
ENSG00000161298	3	3	2	4	5	1	1	1	0	1
ENSG00000197808	12	12	12	10	12	4	4	4	6	3
ENSG00000189042	24	15	22	20	18	16	12	13	11	14
ENSG00000196761	2	1	3	2	2	4	0	2	6	5
ENSG00000197863	8	18	18	21	27	8	17	11	13	11
ENSG00000216120	0	0	0	0	0	0	0	0	0	0
ENSG00000167637	12	17	14	7	12	6	11	13	12	14
ENSG00000206669	0	0	0	0	1	0	0	0	0	0
ENSG00000185869	2	2	3	2	5	0	2	0	0	0
ENSG00000198453	8	14	22	17	10	8	9	8	4	4
ENSG00000213929	0	0	0	0	0	0	0	0	0	0
ENSG00000197050	15	7	8	8	5	3	7	8	4	5
ENSG00000196967	21	23	26	16	15	6	9	4	8	6
ENSG00000203387	0	0	0	0	0	0	0	0	0	0
ENSG00000203386	0	0	0	0	0	0	0	0	0	0
ENSG00000197800	8	7	6	8	11	7	6	4	2	4
ENSG00000188283	10	26	14	14	16	11	8	6	12	10
ENSG00000181666	123	138	116	153	138	41	59	30	41	52
ENSG00000189164	17	13	19	12	12	5	3	3	4	4
ENSG00000196437	15	26	29	30	17	13	6	9	7	13
ENSG00000171827	12	17	19	15	28	3	2	4	2	2
